Station Name_Cornwall,Station Code_Cornwall,Date_Cornwall,Time_Cornwall,DateTime,Water Level (meters) - Niveau d'eau (mètres)_Cornwall,"Discharge (cubic meters per second) - Débit (mètres cubes par seconde), Q",Station Name_LSD,Station Code_LSD,Date_LSD,Time_LSD,Water Level (meters) - Niveau d'eau (mètres)_LSD,hydraulic_head_cornwall,hydraulic_head_LSD,"hydraulic_head, h",overflow,Power (Watts),"hour, Hourly",seconds,Energy (Joules)
Cornwall,14870,2024-03-12,08:00,2024-03-12 08:00:00,0.346,272000.0,Long Sault Dam,14805,2024-03-12,08:00,0.7,73.2,47.1,26.1,1.1000000000000014,69503865696.0,1712,6163200,4.283662250575872e+17
Cornwall,14870,2024-03-12,09:00,2024-03-12 09:00:00,0.347,272000.0,Long Sault Dam,14805,2024-03-12,09:00,0.69,73.19,47.089999999999996,26.1,1.1000000000000014,69503865696.0,1713,6166800,4.286164389740928e+17
Cornwall,14870,2024-03-12,10:00,2024-03-12 10:00:00,0.349,272000.0,Long Sault Dam,14805,2024-03-12,10:00,0.69,73.19,47.089999999999996,26.1,1.1000000000000014,69503865696.0,1714,6170400,4.288666528905984e+17
Cornwall,14870,2024-03-12,11:00,2024-03-12 11:00:00,0.341,272000.0,Long Sault Dam,14805,2024-03-12,11:00,0.69,73.19,47.089999999999996,26.1,1.1000000000000014,69503865696.0,1715,6174000,4.29116866807104e+17
Cornwall,14870,2024-03-12,12:00,2024-03-12 12:00:00,0.338,272000.0,Long Sault Dam,14805,2024-03-12,12:00,0.68,73.18,47.08,26.10000000000001,1.1000000000000085,69503865696.00002,1716,6177600,4.2936708072360966e+17
Cornwall,14870,2024-03-12,13:00,2024-03-12 13:00:00,0.338,272000.0,Long Sault Dam,14805,2024-03-12,13:00,0.68,73.18,47.08,26.10000000000001,1.1000000000000085,69503865696.00002,1717,6181200,4.2961729464011526e+17
Cornwall,14870,2024-03-12,14:00,2024-03-12 14:00:00,0.336,272000.0,Long Sault Dam,14805,2024-03-12,14:00,0.67,73.17,47.07,26.1,1.1000000000000014,69503865696.0,1718,6184800,4.298675085566208e+17
Cornwall,14870,2024-03-12,15:00,2024-03-12 15:00:00,0.339,272000.0,Long Sault Dam,14805,2024-03-12,15:00,0.68,73.18,47.08,26.10000000000001,1.1000000000000085,69503865696.00002,1719,6188400,4.3011772247312646e+17
Cornwall,14870,2024-03-12,16:00,2024-03-12 16:00:00,0.344,272000.0,Long Sault Dam,14805,2024-03-12,16:00,0.67,73.17,47.07,26.1,1.1000000000000014,69503865696.0,1720,6192000,4.30367936389632e+17
Cornwall,14870,2024-03-12,17:00,2024-03-12 17:00:00,0.346,272000.0,Long Sault Dam,14805,2024-03-12,17:00,0.67,73.17,47.07,26.1,1.1000000000000014,69503865696.0,1721,6195600,4.306181503061376e+17
Cornwall,14870,2024-03-12,18:00,2024-03-12 18:00:00,0.352,272000.0,Long Sault Dam,14805,2024-03-12,18:00,0.67,73.17,47.07,26.1,1.1000000000000014,69503865696.0,1722,6199200,4.308683642226432e+17
Cornwall,14870,2024-03-12,19:00,2024-03-12 19:00:00,0.354,272000.0,Long Sault Dam,14805,2024-03-12,19:00,0.67,73.17,47.07,26.1,1.1000000000000014,69503865696.0,1723,6202800,4.311185781391488e+17
Cornwall,14870,2024-03-12,20:00,2024-03-12 20:00:00,0.356,272000.0,Long Sault Dam,14805,2024-03-12,20:00,0.66,73.16,47.059999999999995,26.1,1.1000000000000014,69503865696.0,1724,6206400,4.313687920556544e+17
Cornwall,14870,2024-03-12,21:00,2024-03-12 21:00:00,0.351,272000.0,Long Sault Dam,14805,2024-03-12,21:00,0.66,73.16,47.059999999999995,26.1,1.1000000000000014,69503865696.0,1725,6210000,4.3161900597216e+17
Cornwall,14870,2024-03-12,22:00,2024-03-12 22:00:00,0.348,272000.0,Long Sault Dam,14805,2024-03-12,22:00,0.65,73.15,47.05,26.10000000000001,1.1000000000000085,69503865696.00002,1726,6213600,4.3186921988866566e+17
Cornwall,14870,2024-03-12,23:00,2024-03-12 23:00:00,0.352,272000.0,Long Sault Dam,14805,2024-03-12,23:00,0.65,73.15,47.05,26.10000000000001,1.1000000000000085,69503865696.00002,1727,6217200,4.3211943380517126e+17
Cornwall,14870,2024-03-13,00:00,2024-03-13 00:00:00,0.351,272000.0,Long Sault Dam,14805,2024-03-13,00:00,0.64,73.14,47.04,26.1,1.1000000000000014,69503865696.0,1728,6220800,4.323696477216768e+17
Cornwall,14870,2024-03-13,01:00,2024-03-13 01:00:00,0.354,272000.0,Long Sault Dam,14805,2024-03-13,01:00,0.63,73.13,47.03,26.099999999999994,1.0999999999999943,69503865695.99998,1729,6224400,4.3261986163818234e+17
Cornwall,14870,2024-03-13,02:00,2024-03-13 02:00:00,0.365,272000.0,Long Sault Dam,14805,2024-03-13,02:00,0.63,73.13,47.03,26.099999999999994,1.0999999999999943,69503865695.99998,1730,6228000,4.3287007555468794e+17
Cornwall,14870,2024-03-13,03:00,2024-03-13 03:00:00,0.375,272000.0,Long Sault Dam,14805,2024-03-13,03:00,0.62,73.12,47.019999999999996,26.10000000000001,1.1000000000000085,69503865696.00002,1731,6231600,4.3312028947119366e+17
Cornwall,14870,2024-03-13,04:00,2024-03-13 04:00:00,0.391,272000.0,Long Sault Dam,14805,2024-03-13,04:00,0.63,73.13,47.03,26.099999999999994,1.0999999999999943,69503865695.99998,1732,6235200,4.3337050338769914e+17
Cornwall,14870,2024-03-13,05:00,2024-03-13 05:00:00,0.401,272000.0,Long Sault Dam,14805,2024-03-13,05:00,0.62,73.12,47.019999999999996,26.10000000000001,1.1000000000000085,69503865696.00002,1733,6238800,4.3362071730420486e+17
Cornwall,14870,2024-03-13,06:00,2024-03-13 06:00:00,0.396,272000.0,Long Sault Dam,14805,2024-03-13,06:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,69503865695.99998,1734,6242400,4.3387093122071034e+17
Cornwall,14870,2024-03-13,07:00,2024-03-13 07:00:00,0.398,272000.0,Long Sault Dam,14805,2024-03-13,07:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,69503865695.99998,1735,6246000,4.3412114513721594e+17
Cornwall,14870,2024-03-13,08:00,2024-03-13 08:00:00,0.39,272000.0,Long Sault Dam,14805,2024-03-13,08:00,0.59,73.09,46.99,26.1,1.1000000000000014,69503865696.0,1736,6249600,4.343713590537216e+17
Cornwall,14870,2024-03-13,09:00,2024-03-13 09:00:00,0.404,272000.0,Long Sault Dam,14805,2024-03-13,09:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1737,6253200,4.346215729702272e+17
Cornwall,14870,2024-03-13,10:00,2024-03-13 10:00:00,0.415,272000.0,Long Sault Dam,14805,2024-03-13,10:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1738,6256800,4.3487178688673274e+17
Cornwall,14870,2024-03-13,11:00,2024-03-13 11:00:00,0.42,272000.0,Long Sault Dam,14805,2024-03-13,11:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1739,6260400,4.351220008032384e+17
Cornwall,14870,2024-03-13,12:00,2024-03-13 12:00:00,0.416,272000.0,Long Sault Dam,14805,2024-03-13,12:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1740,6264000,4.35372214719744e+17
Cornwall,14870,2024-03-13,13:00,2024-03-13 13:00:00,0.412,272000.0,Long Sault Dam,14805,2024-03-13,13:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1741,6267600,4.356224286362496e+17
Cornwall,14870,2024-03-13,14:00,2024-03-13 14:00:00,0.407,272000.0,Long Sault Dam,14805,2024-03-13,14:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1742,6271200,4.358726425527552e+17
Cornwall,14870,2024-03-13,15:00,2024-03-13 15:00:00,0.421,272000.0,Long Sault Dam,14805,2024-03-13,15:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1743,6274800,4.361228564692608e+17
Cornwall,14870,2024-03-13,16:00,2024-03-13 16:00:00,0.419,272000.0,Long Sault Dam,14805,2024-03-13,16:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1744,6278400,4.363730703857664e+17
Cornwall,14870,2024-03-13,17:00,2024-03-13 17:00:00,0.419,272000.0,Long Sault Dam,14805,2024-03-13,17:00,0.55,73.05,46.949999999999996,26.1,1.1000000000000014,69503865696.0,1745,6282000,4.36623284302272e+17
Cornwall,14870,2024-03-13,18:00,2024-03-13 18:00:00,0.417,272000.0,Long Sault Dam,14805,2024-03-13,18:00,0.55,73.05,46.949999999999996,26.1,1.1000000000000014,69503865696.0,1746,6285600,4.368734982187776e+17
Cornwall,14870,2024-03-13,19:00,2024-03-13 19:00:00,0.41,272000.0,Long Sault Dam,14805,2024-03-13,19:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1747,6289200,4.371237121352832e+17
Cornwall,14870,2024-03-13,20:00,2024-03-13 20:00:00,0.405,272000.0,Long Sault Dam,14805,2024-03-13,20:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1748,6292800,4.373739260517888e+17
Cornwall,14870,2024-03-13,21:00,2024-03-13 21:00:00,0.394,272000.0,Long Sault Dam,14805,2024-03-13,21:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1749,6296400,4.376241399682944e+17
Cornwall,14870,2024-03-13,22:00,2024-03-13 22:00:00,0.394,272000.0,Long Sault Dam,14805,2024-03-13,22:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1750,6300000,4.378743538848e+17
Cornwall,14870,2024-03-13,23:00,2024-03-13 23:00:00,0.39,272000.0,Long Sault Dam,14805,2024-03-13,23:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1751,6303600,4.381245678013056e+17
Cornwall,14870,2024-03-14,00:00,2024-03-14 00:00:00,0.392,272000.0,Long Sault Dam,14805,2024-03-14,00:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1752,6307200,4.383747817178111e+17
Cornwall,14870,2024-03-14,01:00,2024-03-14 01:00:00,0.382,272000.0,Long Sault Dam,14805,2024-03-14,01:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1753,6310800,4.386249956343167e+17
Cornwall,14870,2024-03-14,02:00,2024-03-14 02:00:00,0.374,272000.0,Long Sault Dam,14805,2024-03-14,02:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1754,6314400,4.388752095508223e+17
Cornwall,14870,2024-03-14,03:00,2024-03-14 03:00:00,0.375,272000.0,Long Sault Dam,14805,2024-03-14,03:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1755,6318000,4.391254234673279e+17
Cornwall,14870,2024-03-14,04:00,2024-03-14 04:00:00,0.376,272000.0,Long Sault Dam,14805,2024-03-14,04:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1756,6321600,4.393756373838335e+17
Cornwall,14870,2024-03-14,05:00,2024-03-14 05:00:00,0.376,272000.0,Long Sault Dam,14805,2024-03-14,05:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1757,6325200,4.396258513003391e+17
Cornwall,14870,2024-03-14,06:00,2024-03-14 06:00:00,0.376,272000.0,Long Sault Dam,14805,2024-03-14,06:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1758,6328800,4.398760652168447e+17
Cornwall,14870,2024-03-14,07:00,2024-03-14 07:00:00,0.378,272000.0,Long Sault Dam,14805,2024-03-14,07:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1759,6332400,4.401262791333503e+17
Cornwall,14870,2024-03-14,08:00,2024-03-14 08:00:00,0.372,272000.0,Long Sault Dam,14805,2024-03-14,08:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1760,6336000,4.403764930498559e+17
Cornwall,14870,2024-03-14,09:00,2024-03-14 09:00:00,0.372,272000.0,Long Sault Dam,14805,2024-03-14,09:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1761,6339600,4.406267069663615e+17
Cornwall,14870,2024-03-14,10:00,2024-03-14 10:00:00,0.372,272000.0,Long Sault Dam,14805,2024-03-14,10:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1762,6343200,4.408769208828672e+17
Cornwall,14870,2024-03-14,11:00,2024-03-14 11:00:00,0.371,272000.0,Long Sault Dam,14805,2024-03-14,11:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1763,6346800,4.411271347993728e+17
Cornwall,14870,2024-03-14,12:00,2024-03-14 12:00:00,0.373,272000.0,Long Sault Dam,14805,2024-03-14,12:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1764,6350400,4.413773487158784e+17
Cornwall,14870,2024-03-14,13:00,2024-03-14 13:00:00,0.377,272000.0,Long Sault Dam,14805,2024-03-14,13:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1765,6354000,4.41627562632384e+17
Cornwall,14870,2024-03-14,14:00,2024-03-14 14:00:00,0.378,272000.0,Long Sault Dam,14805,2024-03-14,14:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1766,6357600,4.418777765488896e+17
Cornwall,14870,2024-03-14,15:00,2024-03-14 15:00:00,0.382,272000.0,Long Sault Dam,14805,2024-03-14,15:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1767,6361200,4.421279904653952e+17
Cornwall,14870,2024-03-14,16:00,2024-03-14 16:00:00,0.387,272000.0,Long Sault Dam,14805,2024-03-14,16:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1768,6364800,4.423782043819008e+17
Cornwall,14870,2024-03-14,17:00,2024-03-14 17:00:00,0.389,272000.0,Long Sault Dam,14805,2024-03-14,17:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1769,6368400,4.426284182984064e+17
Cornwall,14870,2024-03-14,18:00,2024-03-14 18:00:00,0.39,272000.0,Long Sault Dam,14805,2024-03-14,18:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1770,6372000,4.42878632214912e+17
Cornwall,14870,2024-03-14,19:00,2024-03-14 19:00:00,0.384,272000.0,Long Sault Dam,14805,2024-03-14,19:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1771,6375600,4.431288461314176e+17
Cornwall,14870,2024-03-14,20:00,2024-03-14 20:00:00,0.388,272000.0,Long Sault Dam,14805,2024-03-14,20:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1772,6379200,4.433790600479231e+17
Cornwall,14870,2024-03-14,21:00,2024-03-14 21:00:00,0.39,272000.0,Long Sault Dam,14805,2024-03-14,21:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1773,6382800,4.436292739644287e+17
Cornwall,14870,2024-03-14,22:00,2024-03-14 22:00:00,0.39,272000.0,Long Sault Dam,14805,2024-03-14,22:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1774,6386400,4.438794878809343e+17
Cornwall,14870,2024-03-14,23:00,2024-03-14 23:00:00,0.387,272000.0,Long Sault Dam,14805,2024-03-14,23:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1775,6390000,4.441297017974399e+17
Cornwall,14870,2024-03-15,00:00,2024-03-15 00:00:00,0.386,272000.0,Long Sault Dam,14805,2024-03-15,00:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1776,6393600,4.443799157139456e+17
Cornwall,14870,2024-03-15,01:00,2024-03-15 01:00:00,0.392,272000.0,Long Sault Dam,14805,2024-03-15,01:00,0.54,73.04,46.94,26.10000000000001,1.1000000000000085,69503865696.00002,1777,6397200,4.446301296304513e+17
Cornwall,14870,2024-03-15,02:00,2024-03-15 02:00:00,0.395,272000.0,Long Sault Dam,14805,2024-03-15,02:00,0.53,73.03,46.93,26.1,1.1000000000000014,69503865696.0,1778,6400800,4.448803435469568e+17
Cornwall,14870,2024-03-15,03:00,2024-03-15 03:00:00,0.398,272000.0,Long Sault Dam,14805,2024-03-15,03:00,0.52,73.02,46.92,26.099999999999994,1.0999999999999943,69503865695.99998,1779,6404400,4.451305574634623e+17
Cornwall,14870,2024-03-15,04:00,2024-03-15 04:00:00,0.403,272000.0,Long Sault Dam,14805,2024-03-15,04:00,0.51,73.01,46.91,26.10000000000001,1.1000000000000085,69503865696.00002,1780,6408000,4.453807713799681e+17
Cornwall,14870,2024-03-15,05:00,2024-03-15 05:00:00,0.406,272000.0,Long Sault Dam,14805,2024-03-15,05:00,0.51,73.01,46.91,26.10000000000001,1.1000000000000085,69503865696.00002,1781,6411600,4.456309852964737e+17
Cornwall,14870,2024-03-15,06:00,2024-03-15 06:00:00,0.408,272000.0,Long Sault Dam,14805,2024-03-15,06:00,0.5,73.0,46.9,26.1,1.1000000000000014,69503865696.0,1782,6415200,4.458811992129792e+17
Cornwall,14870,2024-03-15,07:00,2024-03-15 07:00:00,0.403,272000.0,Long Sault Dam,14805,2024-03-15,07:00,0.5,73.0,46.9,26.1,1.1000000000000014,69503865696.0,1783,6418800,4.461314131294848e+17
Cornwall,14870,2024-03-15,08:00,2024-03-15 08:00:00,0.403,272000.0,Long Sault Dam,14805,2024-03-15,08:00,0.51,73.01,46.91,26.10000000000001,1.1000000000000085,69503865696.00002,1784,6422400,4.463816270459905e+17
Cornwall,14870,2024-03-15,09:00,2024-03-15 09:00:00,0.406,272000.0,Long Sault Dam,14805,2024-03-15,09:00,0.51,73.01,46.91,26.10000000000001,1.1000000000000085,69503865696.00002,1785,6426000,4.466318409624961e+17
Cornwall,14870,2024-03-15,10:00,2024-03-15 10:00:00,0.403,272000.0,Long Sault Dam,14805,2024-03-15,10:00,0.51,73.01,46.91,26.10000000000001,1.1000000000000085,69503865696.00002,1786,6429600,4.468820548790017e+17
Cornwall,14870,2024-03-15,11:00,2024-03-15 11:00:00,0.406,272000.0,Long Sault Dam,14805,2024-03-15,11:00,0.5,73.0,46.9,26.1,1.1000000000000014,69503865696.0,1787,6433200,4.471322687955072e+17
Cornwall,14870,2024-03-15,12:00,2024-03-15 12:00:00,0.398,272000.0,Long Sault Dam,14805,2024-03-15,12:00,0.51,73.01,46.91,26.10000000000001,1.1000000000000085,69503865696.00002,1788,6436800,4.473824827120129e+17
Cornwall,14870,2024-03-15,13:00,2024-03-15 13:00:00,0.394,272000.0,Long Sault Dam,14805,2024-03-15,13:00,0.52,73.02,46.92,26.099999999999994,1.0999999999999943,69503865695.99998,1789,6440400,4.476326966285183e+17
Cornwall,14870,2024-03-15,14:00,2024-03-15 14:00:00,0.398,272000.0,Long Sault Dam,14805,2024-03-15,14:00,0.52,73.02,46.92,26.099999999999994,1.0999999999999943,69503865695.99998,1790,6444000,4.478829105450239e+17
Cornwall,14870,2024-03-15,15:00,2024-03-15 15:00:00,0.394,272000.0,Long Sault Dam,14805,2024-03-15,15:00,0.53,73.03,46.93,26.1,1.1000000000000014,69503865696.0,1791,6447600,4.481331244615296e+17
Cornwall,14870,2024-03-15,16:00,2024-03-15 16:00:00,0.392,272000.0,Long Sault Dam,14805,2024-03-15,16:00,0.54,73.04,46.94,26.10000000000001,1.1000000000000085,69503865696.00002,1792,6451200,4.483833383780353e+17
Cornwall,14870,2024-03-15,17:00,2024-03-15 17:00:00,0.391,272000.0,Long Sault Dam,14805,2024-03-15,17:00,0.54,73.04,46.94,26.10000000000001,1.1000000000000085,69503865696.00002,1793,6454800,4.486335522945409e+17
Cornwall,14870,2024-03-15,18:00,2024-03-15 18:00:00,0.392,272000.0,Long Sault Dam,14805,2024-03-15,18:00,0.55,73.05,46.949999999999996,26.1,1.1000000000000014,69503865696.0,1794,6458400,4.488837662110464e+17
Cornwall,14870,2024-03-15,19:00,2024-03-15 19:00:00,0.395,272000.0,Long Sault Dam,14805,2024-03-15,19:00,0.56,73.06,46.96,26.1,1.1000000000000014,69503865696.0,1795,6462000,4.49133980127552e+17
Cornwall,14870,2024-03-15,20:00,2024-03-15 20:00:00,0.395,272000.0,Long Sault Dam,14805,2024-03-15,20:00,0.57,73.07,46.97,26.099999999999994,1.0999999999999943,69503865695.99998,1796,6465600,4.493841940440575e+17
Cornwall,14870,2024-03-15,21:00,2024-03-15 21:00:00,0.388,272000.0,Long Sault Dam,14805,2024-03-15,21:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1797,6469200,4.496344079605632e+17
Cornwall,14870,2024-03-15,22:00,2024-03-15 22:00:00,0.39,272000.0,Long Sault Dam,14805,2024-03-15,22:00,0.58,73.08,46.98,26.1,1.1000000000000014,69503865696.0,1798,6472800,4.498846218770688e+17
Cornwall,14870,2024-03-15,23:00,2024-03-15 23:00:00,0.388,272000.0,Long Sault Dam,14805,2024-03-15,23:00,0.59,73.09,46.99,26.1,1.1000000000000014,69503865696.0,1799,6476400,4.501348357935744e+17
Cornwall,14870,2024-03-16,00:00,2024-03-16 00:00:00,0.396,276000.0,Long Sault Dam,14805,2024-03-16,00:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1800,6480000,4.5700835926464e+17
Cornwall,14870,2024-03-16,01:00,2024-03-16 01:00:00,0.401,276000.0,Long Sault Dam,14805,2024-03-16,01:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1801,6483600,4.572622527975648e+17
Cornwall,14870,2024-03-16,02:00,2024-03-16 02:00:00,0.406,276000.0,Long Sault Dam,14805,2024-03-16,02:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1802,6487200,4.575161463304896e+17
Cornwall,14870,2024-03-16,03:00,2024-03-16 03:00:00,0.403,276000.0,Long Sault Dam,14805,2024-03-16,03:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1803,6490800,4.577700398634144e+17
Cornwall,14870,2024-03-16,04:00,2024-03-16 04:00:00,0.406,276000.0,Long Sault Dam,14805,2024-03-16,04:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1804,6494400,4.580239333963392e+17
Cornwall,14870,2024-03-16,05:00,2024-03-16 05:00:00,0.409,276000.0,Long Sault Dam,14805,2024-03-16,05:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1805,6498000,4.58277826929264e+17
Cornwall,14870,2024-03-16,06:00,2024-03-16 06:00:00,0.412,276000.0,Long Sault Dam,14805,2024-03-16,06:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1806,6501600,4.585317204621888e+17
Cornwall,14870,2024-03-16,07:00,2024-03-16 07:00:00,0.415,276000.0,Long Sault Dam,14805,2024-03-16,07:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1807,6505200,4.587856139951136e+17
Cornwall,14870,2024-03-16,08:00,2024-03-16 08:00:00,0.411,276000.0,Long Sault Dam,14805,2024-03-16,08:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1808,6508800,4.590395075280384e+17
Cornwall,14870,2024-03-16,09:00,2024-03-16 09:00:00,0.409,276000.0,Long Sault Dam,14805,2024-03-16,09:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1809,6512400,4.592934010609632e+17
Cornwall,14870,2024-03-16,10:00,2024-03-16 10:00:00,0.411,276000.0,Long Sault Dam,14805,2024-03-16,10:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,70525981367.99998,1810,6516000,4.595472945938879e+17
Cornwall,14870,2024-03-16,11:00,2024-03-16 11:00:00,0.407,276000.0,Long Sault Dam,14805,2024-03-16,11:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1811,6519600,4.598011881268128e+17
Cornwall,14870,2024-03-16,12:00,2024-03-16 12:00:00,0.414,276000.0,Long Sault Dam,14805,2024-03-16,12:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,70525981367.99998,1812,6523200,4.600550816597375e+17
Cornwall,14870,2024-03-16,13:00,2024-03-16 13:00:00,0.414,276000.0,Long Sault Dam,14805,2024-03-16,13:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,70525981367.99998,1813,6526800,4.603089751926623e+17
Cornwall,14870,2024-03-16,14:00,2024-03-16 14:00:00,0.411,276000.0,Long Sault Dam,14805,2024-03-16,14:00,0.61,73.11,47.01,26.1,1.1000000000000014,70525981368.0,1814,6530400,4.605628687255872e+17
Cornwall,14870,2024-03-16,15:00,2024-03-16 15:00:00,0.409,276000.0,Long Sault Dam,14805,2024-03-16,15:00,0.63,73.13,47.03,26.099999999999994,1.0999999999999943,70525981367.99998,1815,6534000,4.608167622585119e+17
Cornwall,14870,2024-03-16,16:00,2024-03-16 16:00:00,0.403,276000.0,Long Sault Dam,14805,2024-03-16,16:00,0.62,73.12,47.019999999999996,26.10000000000001,1.1000000000000085,70525981368.00003,1816,6537600,4.61070655791437e+17
Cornwall,14870,2024-03-16,17:00,2024-03-16 17:00:00,0.406,276000.0,Long Sault Dam,14805,2024-03-16,17:00,0.62,73.12,47.019999999999996,26.10000000000001,1.1000000000000085,70525981368.00003,1817,6541200,4.613245493243618e+17
Cornwall,14870,2024-03-16,18:00,2024-03-16 18:00:00,0.412,276000.0,Long Sault Dam,14805,2024-03-16,18:00,0.62,73.12,47.019999999999996,26.10000000000001,1.1000000000000085,70525981368.00003,1818,6544800,4.615784428572866e+17
Cornwall,14870,2024-03-16,19:00,2024-03-16 19:00:00,0.418,276000.0,Long Sault Dam,14805,2024-03-16,19:00,0.61,73.11,47.01,26.1,1.1000000000000014,70525981368.0,1819,6548400,4.618323363902112e+17
Cornwall,14870,2024-03-16,20:00,2024-03-16 20:00:00,0.422,276000.0,Long Sault Dam,14805,2024-03-16,20:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1820,6552000,4.62086229923136e+17
Cornwall,14870,2024-03-16,21:00,2024-03-16 21:00:00,0.422,276000.0,Long Sault Dam,14805,2024-03-16,21:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1821,6555600,4.623401234560608e+17
Cornwall,14870,2024-03-16,22:00,2024-03-16 22:00:00,0.422,276000.0,Long Sault Dam,14805,2024-03-16,22:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1822,6559200,4.625940169889856e+17
Cornwall,14870,2024-03-16,23:00,2024-03-16 23:00:00,0.421,276000.0,Long Sault Dam,14805,2024-03-16,23:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1823,6562800,4.628479105219104e+17
Cornwall,14870,2024-03-17,00:00,2024-03-17 00:00:00,0.419,276000.0,Long Sault Dam,14805,2024-03-17,00:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1824,6566400,4.631018040548352e+17
Cornwall,14870,2024-03-17,01:00,2024-03-17 01:00:00,0.419,276000.0,Long Sault Dam,14805,2024-03-17,01:00,0.58,73.08,46.98,26.1,1.1000000000000014,70525981368.0,1825,6570000,4.6335569758776e+17
Cornwall,14870,2024-03-17,02:00,2024-03-17 02:00:00,0.418,276000.0,Long Sault Dam,14805,2024-03-17,02:00,0.59,73.09,46.99,26.1,1.1000000000000014,70525981368.0,1826,6573600,4.636095911206848e+17
Cornwall,14870,2024-03-17,03:00,2024-03-17 03:00:00,0.428,276000.0,Long Sault Dam,14805,2024-03-17,03:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,70525981367.99998,1827,6577200,4.638634846536095e+17
Cornwall,14870,2024-03-17,04:00,2024-03-17 04:00:00,0.421,276000.0,Long Sault Dam,14805,2024-03-17,04:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,70525981367.99998,1828,6580800,4.641173781865343e+17
