Station Name,Station Code,Date,Time,DateTime,Water Level (meters) - Niveau d'eau (mètres),Discharge (cubic meters per second) - Débit (mètres cubes par seconde)
Cornwall,14870,2024-05-23,18:00,2024-05-23 18:00:00,0.445,282000.0
Cornwall,14870,2024-05-23,19:00,2024-05-23 19:00:00,0.453,282000.0
Cornwall,14870,2024-05-23,20:00,2024-05-23 20:00:00,0.461,282000.0
Cornwall,14870,2024-05-23,21:00,2024-05-23 21:00:00,0.463,282000.0
Cornwall,14870,2024-05-23,22:00,2024-05-23 22:00:00,0.461,282000.0
Cornwall,14870,2024-05-23,23:00,2024-05-23 23:00:00,0.453,282000.0
Cornwall,14870,2024-05-24,00:00,2024-05-24 00:00:00,0.448,281000.0
Cornwall,14870,2024-05-24,01:00,2024-05-24 01:00:00,0.442,281000.0
Cornwall,14870,2024-05-24,02:00,2024-05-24 02:00:00,0.442,281000.0
Cornwall,14870,2024-05-24,03:00,2024-05-24 03:00:00,0.442,281000.0
Cornwall,14870,2024-05-24,04:00,2024-05-24 04:00:00,0.438,281000.0
Cornwall,14870,2024-05-24,05:00,2024-05-24 05:00:00,0.432,281000.0
Cornwall,14870,2024-05-24,06:00,2024-05-24 06:00:00,0.423,281000.0
Cornwall,14870,2024-05-24,07:00,2024-05-24 07:00:00,0.412,281000.0
Cornwall,14870,2024-05-24,08:00,2024-05-24 08:00:00,0.392,281000.0
Cornwall,14870,2024-05-24,09:00,2024-05-24 09:00:00,0.392,281000.0
Cornwall,14870,2024-05-24,10:00,2024-05-24 10:00:00,0.399,281000.0
Cornwall,14870,2024-05-24,11:00,2024-05-24 11:00:00,0.403,281000.0
Cornwall,14870,2024-05-24,12:00,2024-05-24 12:00:00,0.422,281000.0
Cornwall,14870,2024-05-24,13:00,2024-05-24 13:00:00,0.431,281000.0
Cornwall,14870,2024-05-24,14:00,2024-05-24 14:00:00,0.43,281000.0
Cornwall,14870,2024-05-24,15:00,2024-05-24 15:00:00,0.428,281000.0
Cornwall,14870,2024-05-24,16:00,2024-05-24 16:00:00,0.426,281000.0
Cornwall,14870,2024-05-24,17:00,2024-05-24 17:00:00,0.435,281000.0
Cornwall,14870,2024-05-24,18:00,2024-05-24 18:00:00,0.443,281000.0
Cornwall,14870,2024-05-24,19:00,2024-05-24 19:00:00,0.449,281000.0
Cornwall,14870,2024-05-24,20:00,2024-05-24 20:00:00,0.451,281000.0
Cornwall,14870,2024-05-24,21:00,2024-05-24 21:00:00,0.447,281000.0
Cornwall,14870,2024-05-24,22:00,2024-05-24 22:00:00,0.444,281000.0
Cornwall,14870,2024-05-24,23:00,2024-05-24 23:00:00,0.439,281000.0
Cornwall,14870,2024-05-25,00:00,2024-05-25 00:00:00,0.446,281000.0
Cornwall,14870,2024-05-25,01:00,2024-05-25 01:00:00,0.448,281000.0
Cornwall,14870,2024-05-25,02:00,2024-05-25 02:00:00,0.452,281000.0
Cornwall,14870,2024-05-25,03:00,2024-05-25 03:00:00,0.453,281000.0
Cornwall,14870,2024-05-25,04:00,2024-05-25 04:00:00,0.455,281000.0
Cornwall,14870,2024-05-25,05:00,2024-05-25 05:00:00,0.457,281000.0
Cornwall,14870,2024-05-25,06:00,2024-05-25 06:00:00,0.459,281000.0
Cornwall,14870,2024-05-25,07:00,2024-05-25 07:00:00,0.461,281000.0
Cornwall,14870,2024-05-25,08:00,2024-05-25 08:00:00,0.466,281000.0
Cornwall,14870,2024-05-25,09:00,2024-05-25 09:00:00,0.474,281000.0
Cornwall,14870,2024-05-25,10:00,2024-05-25 10:00:00,0.474,281000.0
Cornwall,14870,2024-05-25,11:00,2024-05-25 11:00:00,0.477,281000.0
Cornwall,14870,2024-05-25,12:00,2024-05-25 12:00:00,0.481,281000.0
Cornwall,14870,2024-05-25,13:00,2024-05-25 13:00:00,0.482,281000.0
Cornwall,14870,2024-05-25,14:00,2024-05-25 14:00:00,0.482,281000.0
Cornwall,14870,2024-05-25,15:00,2024-05-25 15:00:00,0.489,281000.0
Cornwall,14870,2024-05-25,16:00,2024-05-25 16:00:00,0.496,281000.0
Cornwall,14870,2024-05-25,17:00,2024-05-25 17:00:00,0.491,281000.0
Cornwall,14870,2024-05-25,18:00,2024-05-25 18:00:00,0.494,281000.0
Cornwall,14870,2024-05-25,19:00,2024-05-25 19:00:00,0.495,281000.0
Cornwall,14870,2024-05-25,20:00,2024-05-25 20:00:00,0.499,281000.0
Cornwall,14870,2024-05-25,21:00,2024-05-25 21:00:00,0.499,281000.0
Cornwall,14870,2024-05-25,22:00,2024-05-25 22:00:00,0.495,281000.0
Cornwall,14870,2024-05-25,23:00,2024-05-25 23:00:00,0.493,281000.0
Cornwall,14870,2024-05-26,00:00,2024-05-26 00:00:00,0.492,281000.0
Cornwall,14870,2024-05-26,01:00,2024-05-26 01:00:00,0.494,281000.0
Cornwall,14870,2024-05-26,02:00,2024-05-26 02:00:00,0.499,281000.0
Cornwall,14870,2024-05-26,03:00,2024-05-26 03:00:00,0.499,281000.0
Cornwall,14870,2024-05-26,04:00,2024-05-26 04:00:00,0.489,281000.0
Cornwall,14870,2024-05-26,05:00,2024-05-26 05:00:00,0.49,281000.0
Cornwall,14870,2024-05-26,06:00,2024-05-26 06:00:00,0.49,281000.0
Cornwall,14870,2024-05-26,07:00,2024-05-26 07:00:00,0.485,281000.0
Cornwall,14870,2024-05-26,08:00,2024-05-26 08:00:00,0.485,281000.0
Cornwall,14870,2024-05-26,09:00,2024-05-26 09:00:00,0.491,281000.0
Cornwall,14870,2024-05-26,10:00,2024-05-26 10:00:00,0.481,281000.0
Cornwall,14870,2024-05-26,11:00,2024-05-26 11:00:00,0.483,281000.0
Cornwall,14870,2024-05-26,12:00,2024-05-26 12:00:00,0.478,281000.0
Cornwall,14870,2024-05-26,13:00,2024-05-26 13:00:00,0.481,281000.0
Cornwall,14870,2024-05-26,14:00,2024-05-26 14:00:00,0.476,281000.0
Cornwall,14870,2024-05-26,15:00,2024-05-26 15:00:00,0.48,281000.0
Cornwall,14870,2024-05-26,16:00,2024-05-26 16:00:00,0.484,281000.0
Cornwall,14870,2024-05-26,17:00,2024-05-26 17:00:00,0.488,281000.0
Cornwall,14870,2024-05-26,18:00,2024-05-26 18:00:00,0.492,281000.0
Cornwall,14870,2024-05-26,19:00,2024-05-26 19:00:00,0.489,281000.0
Cornwall,14870,2024-05-26,20:00,2024-05-26 20:00:00,0.494,281000.0
Cornwall,14870,2024-05-26,21:00,2024-05-26 21:00:00,0.491,281000.0
Cornwall,14870,2024-05-26,22:00,2024-05-26 22:00:00,0.492,281000.0
Cornwall,14870,2024-05-26,23:00,2024-05-26 23:00:00,0.497,281000.0
Cornwall,14870,2024-05-27,00:00,2024-05-27 00:00:00,0.503,281000.0
Cornwall,14870,2024-05-27,01:00,2024-05-27 01:00:00,0.496,281000.0
Cornwall,14870,2024-05-27,02:00,2024-05-27 02:00:00,0.502,281000.0
Cornwall,14870,2024-05-27,03:00,2024-05-27 03:00:00,0.506,281000.0
Cornwall,14870,2024-05-27,04:00,2024-05-27 04:00:00,0.501,281000.0
Cornwall,14870,2024-05-27,05:00,2024-05-27 05:00:00,0.498,281000.0
Cornwall,14870,2024-05-27,06:00,2024-05-27 06:00:00,0.502,281000.0
Cornwall,14870,2024-05-27,07:00,2024-05-27 07:00:00,0.494,281000.0
Cornwall,14870,2024-05-27,08:00,2024-05-27 08:00:00,0.489,281000.0
Cornwall,14870,2024-05-27,09:00,2024-05-27 09:00:00,0.492,281000.0
Cornwall,14870,2024-05-27,10:00,2024-05-27 10:00:00,0.497,281000.0
Cornwall,14870,2024-05-27,11:00,2024-05-27 11:00:00,0.496,281000.0
Cornwall,14870,2024-05-27,12:00,2024-05-27 12:00:00,0.487,281000.0
Cornwall,14870,2024-05-27,13:00,2024-05-27 13:00:00,0.47,281000.0
Cornwall,14870,2024-05-27,14:00,2024-05-27 14:00:00,0.459,281000.0
Cornwall,14870,2024-05-27,15:00,2024-05-27 15:00:00,0.463,281000.0
Cornwall,14870,2024-05-27,16:00,2024-05-27 16:00:00,0.48,281000.0
Cornwall,14870,2024-05-27,17:00,2024-05-27 17:00:00,0.481,281000.0
Cornwall,14870,2024-05-27,18:00,2024-05-27 18:00:00,0.481,281000.0
Cornwall,14870,2024-05-27,19:00,2024-05-27 19:00:00,0.475,281000.0
Cornwall,14870,2024-05-27,20:00,2024-05-27 20:00:00,0.469,281000.0
Cornwall,14870,2024-05-27,21:00,2024-05-27 21:00:00,0.458,281000.0
Cornwall,14870,2024-05-27,22:00,2024-05-27 22:00:00,0.464,281000.0
Cornwall,14870,2024-05-27,23:00,2024-05-27 23:00:00,0.468,281000.0
Cornwall,14870,2024-05-28,00:00,2024-05-28 00:00:00,0.45,281000.0
Cornwall,14870,2024-05-28,01:00,2024-05-28 01:00:00,0.431,281000.0
Cornwall,14870,2024-05-28,02:00,2024-05-28 02:00:00,0.42,281000.0
Cornwall,14870,2024-05-28,03:00,2024-05-28 03:00:00,0.417,281000.0
Cornwall,14870,2024-05-28,04:00,2024-05-28 04:00:00,0.424,281000.0
Cornwall,14870,2024-05-28,05:00,2024-05-28 05:00:00,0.434,281000.0
Cornwall,14870,2024-05-28,06:00,2024-05-28 06:00:00,0.423,281000.0
Cornwall,14870,2024-05-28,07:00,2024-05-28 07:00:00,0.423,281000.0
Cornwall,14870,2024-05-28,08:00,2024-05-28 08:00:00,0.421,281000.0
Cornwall,14870,2024-05-28,09:00,2024-05-28 09:00:00,0.415,281000.0
Cornwall,14870,2024-05-28,10:00,2024-05-28 10:00:00,0.407,281000.0
Cornwall,14870,2024-05-28,11:00,2024-05-28 11:00:00,0.403,281000.0
Cornwall,14870,2024-05-28,12:00,2024-05-28 12:00:00,0.407,281000.0
Cornwall,14870,2024-05-28,13:00,2024-05-28 13:00:00,0.422,281000.0
Cornwall,14870,2024-05-28,14:00,2024-05-28 14:00:00,0.423,281000.0
Cornwall,14870,2024-05-28,15:00,2024-05-28 15:00:00,0.439,281000.0
Cornwall,14870,2024-05-28,16:00,2024-05-28 16:00:00,0.447,281000.0
Cornwall,14870,2024-05-28,17:00,2024-05-28 17:00:00,0.452,281000.0
Cornwall,14870,2024-05-28,18:00,2024-05-28 18:00:00,0.463,281000.0
Cornwall,14870,2024-05-28,19:00,2024-05-28 19:00:00,0.466,281000.0
Cornwall,14870,2024-05-28,20:00,2024-05-28 20:00:00,0.467,281000.0
Cornwall,14870,2024-05-28,21:00,2024-05-28 21:00:00,0.473,281000.0
Cornwall,14870,2024-05-28,22:00,2024-05-28 22:00:00,0.474,281000.0
Cornwall,14870,2024-05-28,23:00,2024-05-28 23:00:00,0.48,281000.0
Cornwall,14870,2024-05-29,00:00,2024-05-29 00:00:00,0.49,281000.0
Cornwall,14870,2024-05-29,01:00,2024-05-29 01:00:00,0.492,281000.0
Cornwall,14870,2024-05-29,02:00,2024-05-29 02:00:00,0.495,281000.0
Cornwall,14870,2024-05-29,03:00,2024-05-29 03:00:00,0.501,281000.0
Cornwall,14870,2024-05-29,04:00,2024-05-29 04:00:00,0.506,281000.0
Cornwall,14870,2024-05-29,05:00,2024-05-29 05:00:00,0.508,281000.0
Cornwall,14870,2024-05-29,06:00,2024-05-29 06:00:00,0.509,281000.0
Cornwall,14870,2024-05-29,07:00,2024-05-29 07:00:00,0.507,281000.0
Cornwall,14870,2024-05-29,08:00,2024-05-29 08:00:00,0.508,281000.0
Cornwall,14870,2024-05-29,09:00,2024-05-29 09:00:00,0.506,281000.0
Cornwall,14870,2024-05-29,10:00,2024-05-29 10:00:00,0.505,281000.0
Cornwall,14870,2024-05-29,11:00,2024-05-29 11:00:00,0.501,281000.0
Cornwall,14870,2024-05-29,12:00,2024-05-29 12:00:00,0.493,281000.0
Cornwall,14870,2024-05-29,13:00,2024-05-29 13:00:00,0.493,281000.0
Cornwall,14870,2024-05-29,14:00,2024-05-29 14:00:00,0.489,281000.0
Cornwall,14870,2024-05-29,15:00,2024-05-29 15:00:00,0.486,281000.0
Cornwall,14870,2024-05-29,16:00,2024-05-29 16:00:00,0.492,281000.0
Cornwall,14870,2024-05-29,17:00,2024-05-29 17:00:00,0.495,281000.0
Cornwall,14870,2024-05-29,18:00,2024-05-29 18:00:00,0.498,281000.0
Cornwall,14870,2024-05-29,19:00,2024-05-29 19:00:00,0.5,281000.0
Cornwall,14870,2024-05-29,20:00,2024-05-29 20:00:00,0.503,281000.0
Cornwall,14870,2024-05-29,21:00,2024-05-29 21:00:00,0.499,281000.0
Cornwall,14870,2024-05-29,22:00,2024-05-29 22:00:00,0.502,281000.0
Cornwall,14870,2024-05-29,23:00,2024-05-29 23:00:00,0.497,281000.0
Cornwall,14870,2024-05-30,00:00,2024-05-30 00:00:00,0.492,281000.0
Cornwall,14870,2024-05-30,01:00,2024-05-30 01:00:00,0.493,281000.0
Cornwall,14870,2024-05-30,02:00,2024-05-30 02:00:00,0.49,281000.0
Cornwall,14870,2024-05-30,03:00,2024-05-30 03:00:00,0.494,281000.0
Cornwall,14870,2024-05-30,04:00,2024-05-30 04:00:00,0.489,281000.0
Cornwall,14870,2024-05-30,05:00,2024-05-30 05:00:00,0.492,281000.0
Cornwall,14870,2024-05-30,06:00,2024-05-30 06:00:00,0.493,281000.0
Cornwall,14870,2024-05-30,07:00,2024-05-30 07:00:00,0.498,281000.0
Cornwall,14870,2024-05-30,08:00,2024-05-30 08:00:00,0.497,281000.0
Cornwall,14870,2024-05-30,09:00,2024-05-30 09:00:00,0.499,281000.0
Cornwall,14870,2024-05-30,10:00,2024-05-30 10:00:00,0.501,281000.0
Cornwall,14870,2024-05-30,11:00,2024-05-30 11:00:00,0.502,281000.0
Cornwall,14870,2024-05-30,12:00,2024-05-30 12:00:00,0.504,281000.0
Cornwall,14870,2024-05-30,13:00,2024-05-30 13:00:00,0.501,281000.0
Cornwall,14870,2024-05-30,14:00,2024-05-30 14:00:00,0.492,281000.0
Cornwall,14870,2024-05-30,15:00,2024-05-30 15:00:00,0.484,281000.0
Cornwall,14870,2024-05-30,16:00,2024-05-30 16:00:00,0.48,281000.0
Cornwall,14870,2024-05-30,17:00,2024-05-30 17:00:00,0.489,281000.0
Cornwall,14870,2024-05-30,18:00,2024-05-30 18:00:00,0.484,281000.0
Cornwall,14870,2024-05-30,19:00,2024-05-30 19:00:00,0.484,281000.0
Cornwall,14870,2024-05-30,20:00,2024-05-30 20:00:00,0.483,281000.0
Cornwall,14870,2024-05-30,21:00,2024-05-30 21:00:00,0.482,281000.0
Cornwall,14870,2024-05-30,22:00,2024-05-30 22:00:00,0.48,281000.0
Cornwall,14870,2024-05-30,23:00,2024-05-30 23:00:00,0.478,281000.0
Cornwall,14870,2024-05-31,00:00,2024-05-31 00:00:00,0.48,281000.0
Cornwall,14870,2024-05-31,01:00,2024-05-31 01:00:00,0.477,281000.0
Cornwall,14870,2024-05-31,02:00,2024-05-31 02:00:00,0.482,281000.0
Cornwall,14870,2024-05-31,03:00,2024-05-31 03:00:00,0.476,281000.0
Cornwall,14870,2024-05-31,04:00,2024-05-31 04:00:00,0.47,281000.0
Cornwall,14870,2024-05-31,05:00,2024-05-31 05:00:00,0.469,281000.0
Cornwall,14870,2024-05-31,06:00,2024-05-31 06:00:00,0.465,281000.0
Cornwall,14870,2024-05-31,07:00,2024-05-31 07:00:00,0.46,281000.0
Cornwall,14870,2024-05-31,08:00,2024-05-31 08:00:00,0.461,281000.0
Cornwall,14870,2024-05-31,09:00,2024-05-31 09:00:00,0.463,281000.0
Cornwall,14870,2024-05-31,10:00,2024-05-31 10:00:00,0.464,281000.0
Cornwall,14870,2024-05-31,11:00,2024-05-31 11:00:00,0.462,281000.0
Cornwall,14870,2024-05-31,12:00,2024-05-31 12:00:00,0.464,281000.0
Cornwall,14870,2024-05-31,13:00,2024-05-31 13:00:00,0.461,281000.0
Cornwall,14870,2024-05-31,14:00,2024-05-31 14:00:00,0.448,281000.0
Cornwall,14870,2024-05-31,15:00,2024-05-31 15:00:00,0.455,281000.0
Cornwall,14870,2024-05-31,16:00,2024-05-31 16:00:00,0.458,281000.0
Cornwall,14870,2024-05-31,17:00,2024-05-31 17:00:00,0.46,281000.0
Cornwall,14870,2024-05-31,18:00,2024-05-31 18:00:00,0.462,281000.0
Cornwall,14870,2024-05-31,19:00,2024-05-31 19:00:00,0.465,281000.0
Cornwall,14870,2024-05-31,20:00,2024-05-31 20:00:00,0.47,281000.0
Cornwall,14870,2024-05-31,21:00,2024-05-31 21:00:00,0.465,281000.0
Cornwall,14870,2024-05-31,22:00,2024-05-31 22:00:00,0.457,281000.0
Cornwall,14870,2024-05-31,23:00,2024-05-31 23:00:00,0.456,281000.0
Cornwall,14870,2024-06-01,00:00,2024-06-01 00:00:00,0.457,281000.0
Cornwall,14870,2024-06-01,01:00,2024-06-01 01:00:00,0.461,281000.0
Cornwall,14870,2024-06-01,02:00,2024-06-01 02:00:00,0.47,281000.0
Cornwall,14870,2024-06-01,03:00,2024-06-01 03:00:00,0.47,281000.0
Cornwall,14870,2024-06-01,04:00,2024-06-01 04:00:00,0.463,281000.0
Cornwall,14870,2024-06-01,05:00,2024-06-01 05:00:00,0.459,281000.0
Cornwall,14870,2024-06-01,06:00,2024-06-01 06:00:00,0.457,281000.0
Cornwall,14870,2024-06-01,07:00,2024-06-01 07:00:00,0.452,281000.0
Cornwall,14870,2024-06-01,08:00,2024-06-01 08:00:00,0.452,281000.0
Cornwall,14870,2024-06-01,09:00,2024-06-01 09:00:00,0.454,281000.0
Cornwall,14870,2024-06-01,10:00,2024-06-01 10:00:00,0.464,281000.0
Cornwall,14870,2024-06-01,11:00,2024-06-01 11:00:00,0.46,281000.0
Cornwall,14870,2024-06-01,12:00,2024-06-01 12:00:00,0.458,281000.0
Cornwall,14870,2024-06-01,13:00,2024-06-01 13:00:00,0.459,281000.0
Cornwall,14870,2024-06-01,14:00,2024-06-01 14:00:00,0.459,281000.0
Cornwall,14870,2024-06-01,15:00,2024-06-01 15:00:00,0.453,281000.0
Cornwall,14870,2024-06-01,16:00,2024-06-01 16:00:00,0.455,281000.0
Cornwall,14870,2024-06-01,17:00,2024-06-01 17:00:00,0.458,281000.0
Cornwall,14870,2024-06-01,18:00,2024-06-01 18:00:00,0.46,281000.0
Cornwall,14870,2024-06-01,19:00,2024-06-01 19:00:00,0.459,281000.0
Cornwall,14870,2024-06-01,20:00,2024-06-01 20:00:00,0.458,281000.0
Cornwall,14870,2024-06-01,21:00,2024-06-01 21:00:00,0.461,281000.0
Cornwall,14870,2024-06-01,22:00,2024-06-01 22:00:00,0.465,281000.0
Cornwall,14870,2024-06-01,23:00,2024-06-01 23:00:00,0.471,281000.0
Cornwall,14870,2024-06-02,00:00,2024-06-02 00:00:00,0.473,281000.0
Cornwall,14870,2024-06-02,01:00,2024-06-02 01:00:00,0.48,281000.0
Cornwall,14870,2024-06-02,02:00,2024-06-02 02:00:00,0.487,281000.0
Cornwall,14870,2024-06-02,03:00,2024-06-02 03:00:00,0.492,281000.0
Cornwall,14870,2024-06-02,04:00,2024-06-02 04:00:00,0.493,281000.0
Cornwall,14870,2024-06-02,05:00,2024-06-02 05:00:00,0.498,281000.0
Cornwall,14870,2024-06-02,06:00,2024-06-02 06:00:00,0.502,281000.0
Cornwall,14870,2024-06-02,07:00,2024-06-02 07:00:00,0.506,281000.0
Cornwall,14870,2024-06-02,08:00,2024-06-02 08:00:00,0.513,281000.0
Cornwall,14870,2024-06-02,09:00,2024-06-02 09:00:00,0.516,281000.0
Cornwall,14870,2024-06-02,10:00,2024-06-02 10:00:00,0.518,281000.0
Cornwall,14870,2024-06-02,11:00,2024-06-02 11:00:00,0.52,281000.0
Cornwall,14870,2024-06-02,12:00,2024-06-02 12:00:00,0.517,281000.0
Cornwall,14870,2024-06-02,13:00,2024-06-02 13:00:00,0.512,281000.0
Cornwall,14870,2024-06-02,14:00,2024-06-02 14:00:00,0.509,281000.0
Cornwall,14870,2024-06-02,15:00,2024-06-02 15:00:00,0.507,281000.0
Cornwall,14870,2024-06-02,16:00,2024-06-02 16:00:00,0.51,281000.0
Cornwall,14870,2024-06-02,17:00,2024-06-02 17:00:00,0.502,281000.0
Cornwall,14870,2024-06-02,18:00,2024-06-02 18:00:00,0.497,281000.0
Cornwall,14870,2024-06-02,19:00,2024-06-02 19:00:00,0.497,281000.0
Cornwall,14870,2024-06-02,20:00,2024-06-02 20:00:00,0.491,281000.0
Cornwall,14870,2024-06-02,21:00,2024-06-02 21:00:00,0.488,281000.0
Cornwall,14870,2024-06-02,22:00,2024-06-02 22:00:00,0.486,281000.0
Cornwall,14870,2024-06-02,23:00,2024-06-02 23:00:00,0.487,281000.0
Cornwall,14870,2024-06-03,00:00,2024-06-03 00:00:00,0.486,281000.0
Cornwall,14870,2024-06-03,01:00,2024-06-03 01:00:00,0.485,281000.0
Cornwall,14870,2024-06-03,02:00,2024-06-03 02:00:00,0.48,281000.0
Cornwall,14870,2024-06-03,03:00,2024-06-03 03:00:00,0.478,281000.0
Cornwall,14870,2024-06-03,04:00,2024-06-03 04:00:00,0.475,281000.0
Cornwall,14870,2024-06-03,05:00,2024-06-03 05:00:00,0.478,281000.0
Cornwall,14870,2024-06-03,06:00,2024-06-03 06:00:00,0.472,281000.0
Cornwall,14870,2024-06-03,07:00,2024-06-03 07:00:00,0.463,281000.0
Cornwall,14870,2024-06-03,08:00,2024-06-03 08:00:00,0.463,281000.0
Cornwall,14870,2024-06-03,09:00,2024-06-03 09:00:00,0.467,281000.0
Cornwall,14870,2024-06-03,10:00,2024-06-03 10:00:00,0.472,281000.0
Cornwall,14870,2024-06-03,11:00,2024-06-03 11:00:00,0.47,281000.0
Cornwall,14870,2024-06-03,12:00,2024-06-03 12:00:00,0.471,281000.0
Cornwall,14870,2024-06-03,13:00,2024-06-03 13:00:00,0.477,281000.0
Cornwall,14870,2024-06-03,14:00,2024-06-03 14:00:00,0.481,281000.0
Cornwall,14870,2024-06-03,15:00,2024-06-03 15:00:00,0.475,281000.0
Cornwall,14870,2024-06-03,16:00,2024-06-03 16:00:00,0.474,281000.0
Cornwall,14870,2024-06-03,17:00,2024-06-03 17:00:00,0.478,281000.0
Cornwall,14870,2024-06-03,18:00,2024-06-03 18:00:00,0.476,281000.0
Cornwall,14870,2024-06-03,19:00,2024-06-03 19:00:00,0.478,281000.0
Cornwall,14870,2024-06-03,20:00,2024-06-03 20:00:00,0.485,281000.0
Cornwall,14870,2024-06-03,21:00,2024-06-03 21:00:00,0.485,281000.0
Cornwall,14870,2024-06-03,22:00,2024-06-03 22:00:00,0.492,281000.0
Cornwall,14870,2024-06-03,23:00,2024-06-03 23:00:00,0.49,281000.0
Cornwall,14870,2024-06-04,00:00,2024-06-04 00:00:00,0.497,281000.0
Cornwall,14870,2024-06-04,01:00,2024-06-04 01:00:00,0.494,281000.0
Cornwall,14870,2024-06-04,02:00,2024-06-04 02:00:00,0.494,281000.0
Cornwall,14870,2024-06-04,03:00,2024-06-04 03:00:00,0.491,281000.0
Cornwall,14870,2024-06-04,04:00,2024-06-04 04:00:00,0.488,281000.0
Cornwall,14870,2024-06-04,05:00,2024-06-04 05:00:00,0.493,281000.0
Cornwall,14870,2024-06-04,06:00,2024-06-04 06:00:00,0.495,281000.0
Cornwall,14870,2024-06-04,07:00,2024-06-04 07:00:00,0.491,281000.0
Cornwall,14870,2024-06-04,08:00,2024-06-04 08:00:00,0.488,281000.0
Cornwall,14870,2024-06-04,09:00,2024-06-04 09:00:00,0.488,281000.0
Cornwall,14870,2024-06-04,10:00,2024-06-04 10:00:00,0.488,281000.0
Cornwall,14870,2024-06-04,11:00,2024-06-04 11:00:00,0.488,281000.0
Cornwall,14870,2024-06-04,12:00,2024-06-04 12:00:00,0.49,281000.0
Cornwall,14870,2024-06-04,13:00,2024-06-04 13:00:00,0.488,281000.0
Cornwall,14870,2024-06-04,14:00,2024-06-04 14:00:00,0.486,281000.0
Cornwall,14870,2024-06-04,15:00,2024-06-04 15:00:00,0.484,281000.0
Cornwall,14870,2024-06-04,16:00,2024-06-04 16:00:00,0.483,281000.0
Cornwall,14870,2024-06-04,17:00,2024-06-04 17:00:00,0.476,281000.0
Cornwall,14870,2024-06-04,18:00,2024-06-04 18:00:00,0.475,281000.0
Cornwall,14870,2024-06-04,19:00,2024-06-04 19:00:00,0.475,281000.0
Cornwall,14870,2024-06-04,20:00,2024-06-04 20:00:00,0.475,281000.0
Cornwall,14870,2024-06-04,21:00,2024-06-04 21:00:00,0.475,281000.0
Cornwall,14870,2024-06-04,22:00,2024-06-04 22:00:00,0.473,281000.0
Cornwall,14870,2024-06-04,23:00,2024-06-04 23:00:00,0.474,281000.0
Cornwall,14870,2024-06-05,00:00,2024-06-05 00:00:00,0.473,281000.0
Cornwall,14870,2024-06-05,01:00,2024-06-05 01:00:00,0.48,281000.0
Cornwall,14870,2024-06-05,02:00,2024-06-05 02:00:00,0.487,281000.0
Cornwall,14870,2024-06-05,03:00,2024-06-05 03:00:00,0.479,281000.0
Cornwall,14870,2024-06-05,04:00,2024-06-05 04:00:00,0.485,281000.0
Cornwall,14870,2024-06-05,05:00,2024-06-05 05:00:00,0.489,281000.0
Cornwall,14870,2024-06-05,06:00,2024-06-05 06:00:00,0.496,281000.0
Cornwall,14870,2024-06-05,07:00,2024-06-05 07:00:00,0.495,281000.0
Cornwall,14870,2024-06-05,08:00,2024-06-05 08:00:00,0.5,281000.0
Cornwall,14870,2024-06-05,09:00,2024-06-05 09:00:00,0.505,281000.0
Cornwall,14870,2024-06-05,10:00,2024-06-05 10:00:00,0.503,281000.0
Cornwall,14870,2024-06-05,11:00,2024-06-05 11:00:00,0.502,281000.0
Cornwall,14870,2024-06-05,13:00,2024-06-05 13:00:00,0.516,281000.0
Cornwall,14870,2024-06-05,14:00,2024-06-05 14:00:00,0.514,281000.0
Cornwall,14870,2024-06-05,15:00,2024-06-05 15:00:00,0.524,281000.0
Cornwall,14870,2024-06-05,16:00,2024-06-05 16:00:00,0.52,281000.0
Cornwall,14870,2024-06-05,17:00,2024-06-05 17:00:00,0.526,281000.0
Cornwall,14870,2024-06-05,18:00,2024-06-05 18:00:00,0.528,281000.0
Cornwall,14870,2024-06-05,19:00,2024-06-05 19:00:00,0.528,281000.0
Cornwall,14870,2024-06-05,20:00,2024-06-05 20:00:00,0.522,281000.0
Cornwall,14870,2024-06-05,21:00,2024-06-05 21:00:00,0.525,281000.0
Cornwall,14870,2024-06-05,22:00,2024-06-05 22:00:00,0.524,281000.0
Cornwall,14870,2024-06-05,23:00,2024-06-05 23:00:00,0.523,281000.0
Cornwall,14870,2024-06-06,00:00,2024-06-06 00:00:00,0.524,281000.0
Cornwall,14870,2024-06-06,01:00,2024-06-06 01:00:00,0.523,281000.0
Cornwall,14870,2024-06-06,02:00,2024-06-06 02:00:00,0.522,281000.0
Cornwall,14870,2024-06-06,03:00,2024-06-06 03:00:00,0.525,281000.0
Cornwall,14870,2024-06-06,04:00,2024-06-06 04:00:00,0.524,281000.0
Cornwall,14870,2024-06-06,05:00,2024-06-06 05:00:00,0.525,281000.0
Cornwall,14870,2024-06-06,06:00,2024-06-06 06:00:00,0.525,281000.0
Cornwall,14870,2024-06-06,07:00,2024-06-06 07:00:00,0.523,281000.0
Cornwall,14870,2024-06-06,08:00,2024-06-06 08:00:00,0.517,281000.0
Cornwall,14870,2024-06-06,09:00,2024-06-06 09:00:00,0.523,281000.0
Cornwall,14870,2024-06-06,10:00,2024-06-06 10:00:00,0.521,281000.0
Cornwall,14870,2024-06-06,11:00,2024-06-06 11:00:00,0.529,281000.0
Cornwall,14870,2024-06-06,12:00,2024-06-06 12:00:00,0.518,281000.0
Cornwall,14870,2024-06-06,13:00,2024-06-06 13:00:00,0.524,281000.0
